"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"2120000109","0240","2019-03-17T09:01:00.000","0","COLEGIO RODOLFO LLINAS - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.72","-74.108","Precipitacion","mm"
"0013057010","0240","2009-01-04T07:10:00.000","0","NUEVA COLOMBIA","CÓRDOBA","MONTERÍA","SINÚ","8.499","-75.979","Precipitacion","mm"
"0024025090","0240","2012-03-30T00:10:00.000","0","MOGOTES - AUT","SANTANDER","MOGOTES","SOGAMOSO","6.47","-72.96888889","Precipitacion","mm"
"0023085260","0240","2013-09-30T12:10:00.000","0","LA SELVA - AUT","ANTIOQUIA","RIONEGRO","MEDIO MAGDALENA","6.131916667","-75.41455556","Precipitacion","mm"
"0021202230","0240","2014-04-24T08:35:00.000","0","UAN SEDE USME - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.467","-74.117","Precipitacion","mm"
"0024017704","0240","2016-06-21T09:00:00.000","0","HDA EL HATO - CAR","CUNDINAMARCA","CARMEN DE CARUPA","ALTO MAGDALENA","4.308","-74.282","Precipitacion","mm"
"0026145507","0240","2018-11-05T12:05:00.000","0.1","LAS TANGAS  - AUT","CALDAS","BELALCAZAR","CAUCA","5.038","-75.80599722","Precipitacion","mm"
"0021235030","0240","2013-05-02T14:30:00.000","0","UNIVERSIDAD DE CUNDINAMARCA - AUT","CUNDINAMARCA","GIRARDOT","ALTO MAGDALENA","4.305333333","-74.80811111","Precipitacion","mm"
"0024035390","0240","2005-12-04T23:20:00.000","0","PARAMO ALMORZADERO  - AUT","SANTANDER","CERRITO","SOGAMOSO","6.945388889","-72.69633333","Precipitacion","mm"
"0029065000","0240","2018-03-01T14:40:00.000","0","MEDIA LUNA - AUT","MAGDALENA","PIVIJAI","BAJO MAGDALENA","10.51002778","-74.50666667","Precipitacion","mm"
"0026145508","0240","2018-02-15T17:40:00.000","0","SAN JOSE  - AUT","CALDAS","SAN JOSE","CAUCA","5.094972222","-75.79174722","Precipitacion","mm"
"0023035030","0240","2018-04-09T12:40:00.000","0","BASE PALANQUERO  - AUT","CUNDINAMARCA","PUERTO SALGAR","MEDIO MAGDALENA","5.492861111","-74.658","Precipitacion","mm"
"2120000108","0240","2019-01-02T02:59:00.000","0","IDIGER - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.675","-74.114","Precipitacion","mm"
"0013055040","0240","2010-02-17T01:10:00.000","0","INCODER - AUT","CORDOBA","MONTERÍA","SINÚ","8.746944444","-75.91388889","Precipitacion","mm"
"0026155270","0240","2018-04-02T07:20:00.000","0","SAN ANTONIO CALDAS - AUT","CALDAS","VILLAMARIA","CAUCA","4.886611111","-75.42897222","Precipitacion","mm"
"0026145506","0240","2019-03-12T06:20:00.000","0","FILO BONITO  - AUT","CALDAS","BELALCAZAR","CAUCA","4.986358333","-75.84574722","Precipitacion","mm"
"0021206810","0240","2012-05-17T13:40:00.000","0","SAN BENITO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.55","-74.233","Precipitacion","mm"
"0024025501","0240","2019-08-15T03:25:00.000","0","ALBERTO SANTOS  - AUT","SANTANDER","SOCORRO","SOGAMOSO","6.493052778","-73.22111111","Precipitacion","mm"
"0021055501","0240","2017-08-03T01:40:00.000","0","SIMON CAMPOS  - AUT","HUILA","LA PLATA","ALTO MAGDALENA","2.345830556","-75.87805556","Precipitacion","mm"
"0027015280","0240","2019-05-04T11:10:00.000","0","PARAMO BELMIRA - AUT","ANTIOQUIA","ENTRERRIOS","NECHÍ","6.632027778","-75.64444444","Precipitacion","mm"
"0026125503","0240","2018-08-18T16:55:00.000","0","LA SIRENA  - AUT","VALLE DEL CAUCA","SEVILLA","CAUCA","4.285","-75.9025","Precipitacion","mm"
"0016025501","0240","2018-05-20T01:45:00.000","0","CUCUTILLA  - AUT","NORTE DE SANTANDER","CUCUTILLA","CATATUMBO","7.519455556","-72.79790278","Precipitacion","mm"
"0022075050","0240","2017-10-03T10:20:00.000","0","PARAMO DE YERBABUENA  - AUT","TOLIMA","RONCESVALLES","SALDAÑA","4.075805556","-75.70083333","Precipitacion","mm"
"0026185501","0240","2018-02-05T08:05:00.000","0","SONSON  - AUT","ANTIOQUIA","SONSÓN","CAUCA","5.677719444","-75.34780556","Precipitacion","mm"
"0024025090","0240","2005-09-06T08:30:00.000","0","MOGOTES - AUT","SANTANDER","MOGOTES","SOGAMOSO","6.47","-72.96888889","Precipitacion","mm"
"0021015050","0240","2009-08-13T00:50:00.000","0","PURACE  - AUT","HUILA","SAN AGUSTÍN","ALTO MAGDALENA","1.925916667","-76.42755556","Precipitacion","mm"
"0011057020","0240","2019-04-01T03:00:00.000","0.6","SAN ANTONIO PADUA  - AUT","ANTIOQUIA","VIGIA DEL FUERTE","ATRATO - DARIÉN","6.286666667","-76.76180556","Precipitacion","mm"
"0035071001","0240","2017-01-03T00:30:00.000","0","TEATINOS - ESTACION EN PRUEBA","BOYACÁ","BOYACÁ","META","5.439","-73.351","Precipitacion","mm"
"0026185050","0240","2017-09-27T22:30:00.000","0","SANTA BARBARA - AUT","ANTIOQUIA","SANTA BÁRBARA","CAUCA","5.859583333","-75.55627778","Precipitacion","mm"
"0013055040","0240","2007-05-06T19:10:00.000","0","INCODER - AUT","CORDOBA","MONTERÍA","SINÚ","8.746944444","-75.91388889","Precipitacion","mm"
"0021015501","0240","2017-05-12T22:35:00.000","0","PITALITO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","1.777527778","-76.19163889","Precipitacion","mm"
"0021202230","0240","2014-05-24T16:00:00.000","0","UAN SEDE USME - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.467","-74.117","Precipitacion","mm"
"0021202180","0240","2015-09-22T09:30:00.000","0","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Precipitacion","mm"
"0021197030","0240","2019-08-26T11:50:00.000","0","LA PLAYA - AUT","TOLIMA","ICONONZO","ALTO MAGDALENA","4.19225","-74.50072222","Precipitacion","mm"
"0021137010","0240","2016-10-19T06:10:00.000","0","PURIFICACION","TOLIMA","PURIFICACIÓN","ALTO MAGDALENA","3.85","-74.936","Precipitacion","mm"
"0021195190","0240","2006-01-05T05:30:00.000","0","PASCA - AUT","CUNDINAMARCA","PASCA","ALTO MAGDALENA","4.310111111","-74.31175","Precipitacion","mm"
"0025025280","0240","2017-03-29T17:30:00.000","0","EL TESORO IDEAM  - AUT","SUCRE","MORROA","BAJO MAGDALENA- CAUCA -SAN JORGE","9.357083333","-75.28925","Precipitacion","mm"
"0012015110","0240","2005-12-16T21:00:00.000","0","CHIGORODO - AUT","ANTIOQUIA","CHIGORODÓ","CARIBE - LITORAL","7.671138889","-76.69405556","Precipitacion","mm"
"0016017030","0240","2010-07-14T09:40:00.000","0","LA UCHEMA - En Siniestro","NORTE DE SANTANDER","VILLA DEL ROSARIO","CATATUMBO","7.694","-72.474","Precipitacion","mm"
"0023065180","0240","2018-10-14T02:20:00.000","0","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5.016861111","-74.47097222","Precipitacion","mm"
"0025025350","0240","2018-10-31T12:00:00.000","0","PUERTA ROJA - AUT","SUCRE","SINCELEJO","BAJO MAGDALENA- CAUCA -SAN JORGE","9.316388889","-75.3875","Precipitacion","mm"
"0023195502","0240","2018-03-20T00:00:00.000","0","APTO PALONEGRO","SANTANDER","LEBRIJA","MEDIO MAGDALENA","7.121","-73.185","Precipitacion","mm"
"0021206990","0240","2017-02-17T01:50:00.000","0","TIBAITATA - AUT","CUNDINAMARCA","MOSQUERA","ALTO MAGDALENA","4.691416667","-74.209","Precipitacion","mm"
"0052015501","0240","2019-06-20T04:00:00.000","0","BALBOA  - AUT","CAUCA","BALBOA","PATÍA","2.125191667","-77.19266667","Precipitacion","mm"
"0021206790","0240","2017-12-14T12:20:00.000","0","HACIENDA SANTA ANA - AUT","CUNDINAMARCA","NEMOCÓN","ALTO MAGDALENA","5.0905","-73.88125","Precipitacion","mm"
"0023037010","0240","2019-06-17T03:50:00.000","0","PUERTO SALGAR - AUT","CUNDINAMARCA","PUERTO SALGAR","MEDIO MAGDALENA","5.469666667","-74.66216667","Precipitacion","mm"
"0021206940","0240","2009-05-21T04:00:00.000","0","CIUDAD BOLIVAR","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.577","-74.177","Precipitacion","mm"
"0015067150","0240","2012-12-07T19:00:00.000","0","PTE GUAJIRO - En Siniestro","LA GUAJIRA","BARRANCAS","CARIBE - GUAJIRA","10.926","-72.804","Precipitacion","mm"
"0011047040","0240","2017-05-17T18:10:00.000","0.5","QUIBDO - AUT","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.697991667","-76.66225833","Precipitacion","mm"
"0021237010","0240","2015-01-06T16:20:00.000","15.5","NARINO - AUT","CUNDINAMARCA","NARIÑO","ALTO MAGDALENA","4.387777778","-74.838375","Precipitacion","mm"
"0029035200","0240","2017-07-09T21:50:00.000","0","REPELON - AUT","ATLANTICO","REPELÓN","BAJO MAGDALENA","10.49","-75.12694444","Precipitacion","mm"
"0021209920","0240","2007-12-11T09:10:00.000","0","SANTA ROSITA - AUT","CUNDINAMARCA","SUESCA","ALTO MAGDALENA","5.19225","-73.77905556","Precipitacion","mm"
"0054020020","0240","2019-06-14T08:20:00.000","0.1","PR CHOCO: NOVITA","CHOCÓ","NÓVITA","SAN JUÁN","4.956","-76.606","Precipitacion","mm"
"0026145507","0240","2017-10-21T06:30:00.000","0","LAS TANGAS  - AUT","CALDAS","BELALCAZAR","CAUCA","5.038","-75.80599722","Precipitacion","mm"
"0026085160","0240","2017-09-12T15:20:00.000","0","SILOE - AUT","VALLE DEL CAUCA","CALI","CAUCA","3.4255","-76.56061111","Precipitacion","mm"
"0013055040","0240","2016-06-25T14:30:00.000","0","INCODER - AUT","CORDOBA","MONTERÍA","SINÚ","8.746944444","-75.91388889","Precipitacion","mm"
"0021167080","0240","2010-05-29T13:50:00.000","0","LA MORA - AUT","TOLIMA","PRADO","ALTO MAGDALENA","3.725194444","-74.82644444","Precipitacion","mm"
"0026187040","0240","2018-01-28T04:00:00.000","0","QUITASUENO  - AUT","CALDAS","AGUADAS","CAUCA","5.721138889","-75.55258333","Precipitacion","mm"
"0021202240","0240","2012-10-11T14:15:00.000","1.4","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Precipitacion","mm"
"0015085050","0240","2017-06-15T20:30:00.000","0","TOROMANA - AUT","LA GUAJIRA","URIBIA","CARIBE - GUAJIRA","12.08352778","-71.21094444","Precipitacion","mm"
"0016015110","0240","2006-07-26T13:40:00.000","0","UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","7.898777778","-72.48716667","Precipitacion","mm"
"0011045010","0240","2018-12-06T05:30:00.000","4.5","PR CHOCO: APTO EL CARANO","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.691","-76.644","Precipitacion","mm"
"0013027040","0240","2019-02-18T12:50:00.000","0","CAÑO BARRO - LA MOJANA","CÓRDOBA","AYAPEL","SINÚ","8.236","-74.96","Precipitacion","mm"
"0013067020","0240","2018-11-05T12:10:00.000","0","MONTERIA  - AUT","CORDOBA","MONTERÍA","SINÚ","8.751611111","-75.89241667","Precipitacion","mm"
"0012015110","0240","2017-03-15T05:40:00.000","0","CHIGORODO - AUT","ANTIOQUIA","CHIGORODÓ","CARIBE - LITORAL","7.671138889","-76.69405556","Precipitacion","mm"
"0022057010","0240","2008-01-18T00:10:00.000","0","PIEDRAS DE COBRE  - AUT","TOLIMA","SALDAÑA","SALDAÑA","3.908388889","-75.10327778","Precipitacion","mm"
"0021197010","0240","2015-06-22T15:10:00.000","0","EL PROFUNDO - AUT","CUNDINAMARCA","CABRERA","ALTO MAGDALENA","4.011694444","-74.504444444","Precipitacion","mm"
"0022057010","0240","2008-12-03T21:10:00.000","0","PIEDRAS DE COBRE  - AUT","TOLIMA","SALDAÑA","SALDAÑA","3.908388889","-75.10327778","Precipitacion","mm"
"0024035360","0240","2006-08-10T20:20:00.000","0","SOCHA - AUT","BOYACÁ","SOCHA","SOGAMOSO","5.985416667","-72.99702778","Precipitacion","mm"
"0021195190","0240","2015-07-28T03:50:00.000","0","PASCA - AUT","CUNDINAMARCA","PASCA","ALTO MAGDALENA","4.310111111","-74.31175","Precipitacion","mm"
"0026155250","0240","2017-12-29T09:20:00.000","0","PARAMO CONEJERAS  - AUT","CALDAS","VILLAMARIA","CAUCA","4.829805556","-75.37583333","Precipitacion","mm"
"0016027120","0240","2015-03-31T11:40:00.000","0","SAN JAVIER - RIO ZULIA","<nil>","<nil>","CATATUMBO","7.834","-72.65","Precipitacion","mm"
"0021087080","0240","2009-09-25T21:34:00.000","3.3","HDA VENECIA","HUILA","YAGUARÁ","ALTO MAGDALENA","2.644","-75.544","Precipitacion","mm"
"0026075150","0240","2019-03-07T15:00:00.000","0","APTO ALFONSO BONILLA ARAGON - TX GPRS","VALLE DEL CAUCA","PALMIRA","CAUCA","3.533","-76.382","Precipitacion","mm"
"2120000099","0240","2019-01-02T06:33:00.000","0","COLEGIO VEINTIUN ANGELES - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.749","-74.081","Precipitacion","mm"
"0021255160","0240","2009-03-24T06:40:00.000","0","HACIENDA PAJONALES","TOLIMA","AMBALEMA","ALTO MAGDALENA","4.760722222","-74.83425","Precipitacion","mm"
"0021015502","0240","2017-03-23T09:25:00.000","0","SAN AGUSTIN  - AUT","HUILA","SAN AGUSTÍN","ALTO MAGDALENA","1.851416667","-76.30433056","Precipitacion","mm"
"0051039010","0240","2017-06-12T20:20:00.000","0","TUMACO - AUT","NARIÑO","TUMACO","MIRA","1.819305556","-78.73027778","Precipitacion","mm"
"0052055502","0240","2018-02-21T00:05:00.000","0","SANDONA  - AUT","NARIÑO","SANDONÁ","PATÍA","1.300888889","-77.46035833","Precipitacion","mm"
"0021209920","0240","2019-04-14T21:50:00.000","0.2","SANTA ROSITA - AUT","CUNDINAMARCA","SUESCA","ALTO MAGDALENA","5.19225","-73.77905556","Precipitacion","mm"
"0023217080","0240","2015-12-30T19:00:00.000","0","GAMARRA - AUT","CESAR","GAMARRA","MEDIO MAGDALENA","8.284286111","-73.75338889","Precipitacion","mm"
"0011017020","0240","2019-02-10T06:00:00.000","0","PR CHOCO: BAGADO","CHOCÓ","BAGADÓ","<nil>","5.412","-76.418","Precipitacion","mm"
"0021235030","0240","2012-09-21T08:50:00.000","0","UNIVERSIDAD DE CUNDINAMARCA - AUT","CUNDINAMARCA","GIRARDOT","ALTO MAGDALENA","4.305333333","-74.80811111","Precipitacion","mm"
"0021237020","0240","2012-11-25T03:40:00.000","0","ARRANCAPLUMAS  - AUT","CUNDINAMARCA","GUADUAS","ALTO MAGDALENA","5.202416667","-74.72761111","Precipitacion","mm"
"0021202220","0240","2010-05-16T16:35:00.000","0","PARAISO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.617","-74.05","Precipitacion","mm"
"0021015050","0240","2017-10-02T12:10:00.000","0","PURACE  - AUT","HUILA","SAN AGUSTÍN","ALTO MAGDALENA","1.925916667","-76.42755556","Precipitacion","mm"
"0015015120","0240","2015-07-17T18:03:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0011159010","0240","2014-10-25T07:10:00.000","0","CAPURGANA - TX GPRS","CHOCÓ","ACANDÍ","ATRATO - DARIÉN","8.616","-77.331","Precipitacion","mm"
"0021202230","0240","2012-09-22T13:10:00.000","0","UAN SEDE USME - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.467","-74.117","Precipitacion","mm"
"0026185030","0240","2018-10-17T18:30:00.000","0","JERICO - AUT","ANTIOQUIA","JERICÓ","CAUCA","5.799166667","-75.78952778","Precipitacion","mm"
"0016015502","0240","2019-06-25T15:20:00.000","0","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Precipitacion","mm"
"0042077020","0240","2017-10-09T04:00:00.000","0","MITU","VAUPÉS","MITÚ","VAUPES","1.26","-70.239","Precipitacion","mm"
"0021202180","0240","2015-02-04T16:00:00.000","0","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Precipitacion","mm"
"0021255170","0240","2012-11-24T02:50:00.000","0","MURILLO - AUT","TOLIMA","MURILLO","ALTO MAGDALENA","4.870555556","-75.17327778","Precipitacion","mm"
"0016027120","0240","2018-02-07T02:30:00.000","0","SAN JAVIER - RIO ZULIA","<nil>","<nil>","CATATUMBO","7.834","-72.65","Precipitacion","mm"
"0021202220","0240","2012-11-07T12:00:00.000","0","PARAISO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.617","-74.05","Precipitacion","mm"
"0021201980","0240","2012-06-06T16:20:00.000","0","CERRO GUADALUPE - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.05","Precipitacion","mm"
"0026145503","0240","2018-10-20T17:50:00.000","0.1","ANSERMA  - AUT","CALDAS","ANSERMA","CAUCA","5.231330556","-75.77961667","Precipitacion","mm"
"0015015120","0240","2014-09-18T00:27:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0029015000","0240","2017-12-13T15:40:00.000","0","EL GUAMO - AUT","BOLIVAR","EL GUAMO","BAJO MAGDALENA","10.06444444","-74.85222222","Precipitacion","mm"
"0024015110","0240","2018-05-19T17:20:00.000","0","LA BOYERA - AUT","CUNDINAMARCA","UBATÉ","SOGAMOSO","5.303805556","-73.85175","Precipitacion","mm"
"0021206980","0240","2005-12-05T17:10:00.000","0","SANTA CRUZ DE SIECHA  - AUT","CUNDINAMARCA","GUASCA","ALTO MAGDALENA","4.784277778","-73.87080556","Precipitacion","mm"
"0021055070","0240","2014-09-03T09:20:00.000","0","INZA - AUT","CAUCA","INZÁ","ALTO MAGDALENA","2.548194444","-76.06394444","Precipitacion","mm"
"0026135320","0240","2018-05-07T08:10:00.000","0","NEVADO SANTA ISABEL  - AUT","CALDAS","VILLAMARIA","CAUCA","4.802611111","-75.38047222","Precipitacion","mm"
"0021202180","0240","2008-10-17T16:40:00.000","0","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Precipitacion","mm"
"0026125710","0240","2017-12-05T17:40:00.000","0","APTO MATECAÑA TX GPS/GOES","RISARALDA","PEREIRA","CAUCA","4.813","-75.74","Precipitacion","mm"
"0024035370","0240","2016-03-29T21:50:00.000","0","EL ESPINO - AUT","BOYACÁ","EL ESPINO","SOGAMOSO","6.506722222","-72.45266667","Precipitacion","mm"
"0021017030","0240","2019-05-31T05:40:00.000","0","CASCADA SIMON BOLIVAR  - AUT","HUILA","ISNOS","ALTO MAGDALENA","1.8735","-76.23172222","Precipitacion","mm"
"0026145090","0240","2017-04-03T03:40:00.000","0","SANTA EMILIA - AUT","RISARALDA","BELÉN DE UMBRÍA","CAUCA","5.207472222","-75.90294444","Precipitacion","mm"
"0027015290","0240","2017-06-27T21:20:00.000","0","PAJARITO - AUT","ANTIOQUIA","MEDELLÍN","NECHÍ","6.286333333","-75.61279167","Precipitacion","mm"
"0053115501","0240","2017-10-03T07:25:00.000","0","DAGUA  - AUT","VALLE DEL CAUCA","DAGUA","TAPAJE - DAGUA - DIRECTOS","3.610441667","-76.63785833","Precipitacion","mm"
"0021202230","0240","2008-02-12T14:10:00.000","0","UAN SEDE USME - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.467","-74.117","Precipitacion","mm"
"2120000104","0240","2019-05-29T10:31:00.000","0","COLEGIO MIGUEL ANTONIO CARO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.813","-74.031","Precipitacion","mm"
"0052057100","0240","2018-07-17T23:10:00.000","0","RUMICHACA - RIO GUAITARA","NARIÑO","IPIALES","PATÍA","0.814","-77.662","Precipitacion","mm"
"0026135503","0240","2019-04-14T04:10:00.000","0","NARANJAL  - AUT","CALDAS","CHINCHINA","CAUCA","4.971944444","-75.65221944","Precipitacion","mm"
"0035071001","0240","2017-02-03T14:10:00.000","0","TEATINOS - ESTACION EN PRUEBA","BOYACÁ","BOYACÁ","META","5.439","-73.351","Precipitacion","mm"
"0026015040","0240","2019-05-07T18:30:00.000","0","ARRAYANALES - AUT","CAUCA","POPAYÁN","CAUCA","2.448041111","-76.43574694","Precipitacion","mm"
"0029035000","0240","2017-08-26T19:40:00.000","0","SINCERIN  - AUT","BOLIVAR","ARJONA","BAJO MAGDALENA","10.14258333","-75.27827778","Precipitacion","mm"
"0028035070","0240","2019-05-08T18:50:00.000","0","GUATAPURI - AUT","CESAR","VALLEDUPAR","CESAR","10.73213889","-73.39241667","Precipitacion","mm"
"0021015502","0240","2018-07-19T22:35:00.000","0","SAN AGUSTIN  - AUT","HUILA","SAN AGUSTÍN","ALTO MAGDALENA","1.851416667","-76.30433056","Precipitacion","mm"
"0026215501","0240","2017-06-13T22:20:00.000","0.1","CONCORDIA  - AUT","ANTIOQUIA","CONCORDIA","CAUCA","6.042441667","-75.92149722","Precipitacion","mm"
"0021015502","0240","2018-08-13T12:10:00.000","0","SAN AGUSTIN  - AUT","HUILA","SAN AGUSTÍN","ALTO MAGDALENA","1.851416667","-76.30433056","Precipitacion","mm"
"0021015070","0240","2007-02-13T14:00:00.000","0","LOS GUACHAROS  - AUT","HUILA","PALESTINA","ALTO MAGDALENA","1.675833","-76.106841","Precipitacion","mm"
"0021257120","0240","2015-06-07T15:10:00.000","0","PUENTE NEGRO  - AUT","TOLIMA","VILLAHERMOSA","ALTO MAGDALENA","4.940194444","-75.08980556","Precipitacion","mm"
"2120000103","0240","2019-05-19T15:11:00.000","0","CERRO NORTE - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.733","-74.019","Precipitacion","mm"
"0026135501","0240","2019-01-20T18:00:00.000","0","EL PILAMO  - AUT","RISARALDA","PEREIRA","CAUCA","4.868333333","-75.79333333","Precipitacion","mm"
"2120000103","0240","2019-08-08T14:46:00.000","0","CERRO NORTE - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.733","-74.019","Precipitacion","mm"
"0024015110","0240","2016-06-21T23:10:00.000","0","LA BOYERA - AUT","CUNDINAMARCA","UBATÉ","SOGAMOSO","5.303805556","-73.85175","Precipitacion","mm"
"0026155220","0240","2018-05-21T16:30:00.000","0","VILLAMARIA - AUT","CALDAS","VILLAMARIA","CAUCA","5.048666667","-75.51388889","Precipitacion","mm"
"0021202250","0240","2013-12-25T13:35:00.000","0","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Precipitacion","mm"
"0021137050","0240","2014-07-19T21:50:00.000","0","RIO ANGOSTURA  - AUT","TOLIMA","NATAGAIMA","ALTO MAGDALENA","3.443194444","-75.11880556","Precipitacion","mm"
"0026237040","0240","2018-07-18T01:30:00.000","0","PTO VALDIVIA","ANTIOQUIA","VALDIVIA","CAUCA","7.287","-75.396","Precipitacion","mm"
"0021215180","0240","2016-05-05T12:00:00.000","0","BATALLON ROOKE  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.418388889","-75.24866667","Precipitacion","mm"
"0021202210","0240","2015-07-18T07:10:00.000","0","MICAELA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.506","-74.086","Precipitacion","mm"
"0021206940","0240","2013-02-07T07:20:00.000","0","CIUDAD BOLIVAR","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.577","-74.177","Precipitacion","mm"
"0021197430","0240","2006-08-21T00:20:00.000","0","PROVIDENCIA - PROVIDENCIA","CUNDINAMARCA","FUSAGASUGÁ","ALTO MAGDALENA","4.367","-74.3","Precipitacion","mm"
"0027037030","0240","2018-01-25T01:00:00.000","0","SAN JUAN NECHI","ANTIOQUIA","ZARAGOZA","NECHÍ","7.475","-74.921","Precipitacion","mm"
"0021202200","0240","2015-02-10T17:05:00.000","0","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Precipitacion","mm"
